POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date
63,Nitish Rana,57,47,121.27,6,2,MI,Chidambaram,13 April 2021
64,Rishabh Pant,58,48,120.83,6,0,RCB,Narendra Modi Stadium,27 April 2021
65,Shubman Gill,51,43,118.6,6,0,CSK,Dubai International Stadium,15 October 2021
66,Shikhar Dhawan,42,37,113.51,6,1,SRH,Dubai International Stadium,22 September 2021
67,Ishan Kishan,50,25,200,5,3,RR,Sharjah Cricket Stadium,05 October 2021
68,Jos Buttler,25,13,192.3,5,0,PBKS,Wankhede Stadium,12 April 2021
69,Rahul Tripathi,53,29,182.75,5,2,SRH,Chidambaram,11 April 2021
70,Shimron Hetmyer,28,16,175,5,0,RR,Zayed Cricket Stadium,25 September 2021
71,Moeen Ali,58,36,161.11,5,5,MI,Arun Jaitley Stadium,01 May 2021
72,Evin Lewis,58,37,156.75,5,3,RCB,Dubai International Stadium,29 September 2021
73,Yashasvi Jaiswal,36,23,156.52,5,1,SRH,Dubai International Stadium,27 September 2021
74,Venkatesh Iyer,50,32,156.25,5,3,CSK,Dubai International Stadium,15 October 2021
75,Sanju Samson,42,27,155.55,5,0,MI,Arun Jaitley Stadium,29 April 2021
76,Rohit Sharma,43,28,153.57,5,1,RCB,Dubai International Stadium,26 September 2021
77,Glenn Maxwell,59,41,143.9,5,3,SRH,Chidambaram,14 April 2021
78,Shivam Dube,46,32,143.75,5,2,RCB,Wankhede Stadium,22 April 2021
79,Ruturaj Gaikwad,70,50,140,5,2,DC,Dubai International Stadium,10 October 2021
80,Devdutt Padikkal,70,50,140,5,3,CSK,Sharjah Cricket Stadium,24 September 2021
81,Jos Buttler,49,35,140,5,2,CSK,Wankhede Stadium,19 April 2021
82,Shubman Gill,33,24,137.5,5,1,MI,Chidambaram,13 April 2021
83,Jonny Bairstow,55,40,137.5,5,3,KKR,Chidambaram,11 April 2021
84,Manish Pandey,61,46,132.6,5,1,CSK,Arun Jaitley Stadium,28 April 2021
85,Yashasvi Jaiswal,22,17,129.41,5,0,KKR,Wankhede Stadium,24 April 2021
86,Ambati Rayudu,55,43,127.9,5,2,DC,Dubai International Stadium,04 October 2021
87,Saurabh Tiwary,50,40,125,5,0,CSK,Dubai International Stadium,19 September 2021
88,Rahul Tripathi,25,20,125,5,0,RCB,Chidambaram,18 April 2021
89,Kane Williamson,51,41,124.39,5,1,RR,Dubai International Stadium,27 September 2021
90,Chris Gayle,43,35,122.85,5,2,MI,Chidambaram,23 April 2021
91,Rahul Tewatia,44,36,122.22,5,2,KKR,Sharjah Cricket Stadium,07 October 2021
92,Faf du Plessis,50,41,121.95,5,1,RCB,Wankhede Stadium,25 April 2021
93,Rohit Sharma,63,52,121.15,5,2,PBKS,Chidambaram,23 April 2021
94,Shikhar Dhawan,24,20,120,5,0,KKR,Sharjah Cricket Stadium,28 September 2021
95,Virat Kohli,39,33,118.18,5,0,KKR,Sharjah Cricket Stadium,11 October 2021
96,Jason Roy,44,38,115.78,5,0,RCB,Zayed Cricket Stadium,06 October 2021
97,Shikhar Dhawan,45,42,107.14,5,1,MI,Chidambaram,20 April 2021
98,Quinton de Kock,40,39,102.56,5,0,SRH,Chidambaram,17 April 2021
99,Ambati Rayudu,72,27,266.66,4,7,MI,Arun Jaitley Stadium,01 May 2021
100,Kane Williamson,26,10,260,4,1,CSK,Arun Jaitley Stadium,28 April 2021
101,Deepak Hooda,64,28,228.57,4,6,RR,Wankhede Stadium,12 April 2021
102,Sam Curran,34,15,226.66,4,2,DC,Wankhede Stadium,10 April 2021
103,Devdutt Padikkal,34,15,226.66,4,2,CSK,Wankhede Stadium,25 April 2021
104,Ravindra Jadeja,62,28,221.42,4,5,RCB,Wankhede Stadium,25 April 2021
105,Ravindra Jadeja,32,15,213.33,4,1,RR,Zayed Cricket Stadium,02 October 2021
106,Abhishek Sharma,33,16,206.25,4,1,MI,Zayed Cricket Stadium,08 October 2021
107,Faf du Plessis,33,17,194.11,4,2,RR,Wankhede Stadium,19 April 2021
108,Pat Cummins,66,34,194.11,4,6,CSK,Wankhede Stadium,21 April 2021
109,AB de Villiers,48,27,177.77,4,2,MI,Chidambaram,09 April 2021
110,Venkatesh Iyer,53,30,176.66,4,3,MI,Zayed Cricket Stadium,23 September 2021
111,Rahul Tewatia,40,23,173.91,4,2,RCB,Wankhede Stadium,22 April 2021
112,Dinesh Karthik,40,24,166.66,4,2,CSK,Wankhede Stadium,21 April 2021
113,Shubman Gill,29,18,161.11,4,0,RCB,Sharjah Cricket Stadium,11 October 2021
114,Suryakumar Yadav,24,15,160,4,0,DC,Chidambaram,20 April 2021
115,Riyan Parag,25,16,156.25,4,0,RCB,Wankhede Stadium,22 April 2021
116,Prithvi Shaw,48,31,154.83,4,2,RCB,Dubai International Stadium,08 October 2021
117,Shivam Dube,64,42,152.38,4,4,CSK,Zayed Cricket Stadium,02 October 2021
118,Moeen Ali,36,24,150,4,2,DC,Wankhede Stadium,10 April 2021
119,KL Rahul,49,33,148.48,4,2,RR,Dubai International Stadium,21 September 2021
120,Ruturaj Gaikwad,38,26,146.15,4,1,RCB,Sharjah Cricket Stadium,24 September 2021
121,Rohit Sharma,35,24,145.83,4,1,CSK,Arun Jaitley Stadium,01 May 2021
122,Sanju Samson,48,33,145.45,4,2,SRH,Arun Jaitley Stadium,02 May 2021
123,Jonny Bairstow,30,21,142.85,4,1,RR,Arun Jaitley Stadium,02 May 2021
124,Chris Gayle,40,28,142.85,4,2,RR,Wankhede Stadium,12 April 2021
125,Chris Lynn,49,35,140,4,3,RCB,Chidambaram,09 April 2021
126,Rishabh Pant,37,27,137.03,4,1,SRH,Chidambaram,25 April 2021
127,Rahul Tripathi,45,33,136.36,4,1,CSK,Zayed Cricket Stadium,26 September 2021
128,Quinton de Kock,38,28,135.71,4,1,CSK,Arun Jaitley Stadium,01 May 2021
129,Suryakumar Yadav,31,23,134.78,4,1,RCB,Chidambaram,09 April 2021
130,Venkatesh Iyer,55,41,134.14,4,3,DC,Sharjah Cricket Stadium,13 October 2021
131,Hardik Pandya,40,30,133.33,4,2,PBKS,Zayed Cricket Stadium,28 September 2021
132,Ruturaj Gaikwad,33,25,132,4,1,RCB,Wankhede Stadium,25 April 2021
133,Quinton de Kock,55,42,130.95,4,3,KKR,Zayed Cricket Stadium,23 September 2021
134,Shahrukh Khan,47,36,130.55,4,2,CSK,Wankhede Stadium,16 April 2021
135,Devdutt Padikkal,22,17,129.41,4,0,RR,Dubai International Stadium,29 September 2021
136,Shubman Gill,56,44,127.27,4,2,RR,Sharjah Cricket Stadium,07 October 2021
137,Mayank Agarwal,25,20,125,4,1,MI,Chidambaram,23 April 2021
138,Virat Kohli,25,20,125,4,0,RR,Dubai International Stadium,29 September 2021
139,Kane Williamson,26,21,123.8,4,0,KKR,Dubai International Stadium,03 October 2021
140,KL Rahul,67,55,121.81,4,2,KKR,Dubai International Stadium,01 October 2021
141,Ruturaj Gaikwad,45,38,118.42,4,2,SRH,Sharjah Cricket Stadium,30 September 2021
142,Eoin Morgan,47,40,117.5,4,2,PBKS,Narendra Modi Stadium,26 April 2021
143,Sanju Samson,28,24,116.66,4,0,CSK,Zayed Cricket Stadium,02 October 2021
144,Steve Smith,39,34,114.7,4,0,KKR,Sharjah Cricket Stadium,28 September 2021
145,Steve Smith,33,29,113.79,4,0,MI,Chidambaram,20 April 2021
146,Virat Kohli,33,29,113.79,4,0,MI,Chidambaram,09 April 2021
147,Virat Kohli,33,29,113.79,4,0,SRH,Chidambaram,14 April 2021
148,Rohit Sharma,33,30,110,4,0,KKR,Zayed Cricket Stadium,23 September 2021
149,Kane Williamson,31,29,106.89,4,0,RCB,Zayed Cricket Stadium,06 October 2021
150,Devdutt Padikkal,40,38,105.26,4,2,PBKS,Sharjah Cricket Stadium,03 October 2021
