POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date
78,David Warner,31,15,206.66,5,1,MI,Brabourne Stadium,13 April 2010
79,Chris Gayle,40,21,190.47,5,2,DC,Eden Gardens,07 April 2010
80,Adam Voges,45,24,187.5,5,1,PBKS,IS Bindra Stadium,24 March 2010
81,MS Dhoni,54,29,186.2,5,2,PBKS,HPCA Stadium,18 April 2010
82,Subramaniam Badrinath,31,17,182.35,5,1,RCB,M. Chinnaswamy Stadium,23 March 2010
83,Kedar Jadhav,50,29,172.41,5,2,RCB,M. Chinnaswamy Stadium,25 March 2010
84,Suresh Raina,46,27,170.37,5,3,PBKS,HPCA Stadium,18 April 2010
85,Wriddhiman Saha,22,13,169.23,5,0,CSK,Eden Gardens,16 March 2010
86,Shikhar Dhawan,56,34,164.7,5,3,CSK,Brabourne Stadium,25 March 2010
87,Matthew Hayden,34,21,161.9,5,1,RR,Chidambaram,03 April 2010
88,Virender Sehwag,35,22,159.09,5,2,RCB,Arun Jaitley Stadium,04 April 2010
89,Naman Ojha,27,18,150,5,0,KKR,Narendra Modi Stadium,20 March 2010
90,Rahul Dravid,52,35,148.57,5,2,KKR,M. Chinnaswamy Stadium,10 April 2010
91,Mithun Manhas,32,22,145.45,5,0,CSK,Arun Jaitley Stadium,19 March 2010
92,Angelo Mathews,65,46,141.3,5,4,DEC,DY Patil Stadium,12 March 2010
93,Sachin Tendulkar,35,25,140,5,0,DEC,Brabourne Stadium,03 April 2010
94,Kumar Sangakkara,33,24,137.5,5,0,CSK,HPCA Stadium,18 April 2010
95,Jacques Kallis,54,42,128.57,5,1,DC,Arun Jaitley Stadium,04 April 2010
96,Murali Vijay,33,26,126.92,5,0,KKR,Eden Gardens,16 March 2010
97,Brendon McCullum,45,36,125,5,2,RCB,M. Chinnaswamy Stadium,10 April 2010
98,Abhishek Jhunjhunwala,45,36,125,5,0,KKR,Narendra Modi Stadium,20 March 2010
99,Herschelle Gibbs,45,36,125,5,1,CSK,Chidambaram,14 March 2010
100,Irfan Pathan,39,32,121.87,5,1,CSK,Chidambaram,21 March 2010
101,Andrew Symonds,45,37,121.62,5,0,KKR,Eden Gardens,01 April 2010
102,Ravi Bopara,38,32,118.75,5,0,DEC,Barabati Stadium,19 March 2010
103,Faiz Fazal,45,38,118.42,5,1,PBKS,IS Bindra Stadium,24 March 2010
104,Cheteshwar Pujara,45,38,118.42,5,1,RR,Eden Gardens,17 April 2010
105,Abhishek Jhunjhunwala,53,45,117.77,5,1,DC,Narendra Modi Stadium,15 March 2010
106,Rahul Dravid,35,30,116.66,5,0,DEC,DY Patil Stadium,24 April 2010
107,Sourav Ganguly,36,31,116.12,5,1,PBKS,Eden Gardens,04 April 2010
108,Matthew Hayden,32,28,114.28,5,0,RCB,M. Chinnaswamy Stadium,23 March 2010
109,Herschelle Gibbs,50,45,111.11,5,1,KKR,Eden Gardens,01 April 2010
110,Gautam Gambhir,57,56,101.78,5,0,CSK,Chidambaram,15 April 2010
111,Sourav Ganguly,31,34,91.17,5,0,MI,Brabourne Stadium,22 March 2010
112,Adam Gilchrist,33,12,275,4,2,PBKS,Barabati Stadium,19 March 2010
113,Robin Uthappa,51,21,242.85,4,4,PBKS,M. Chinnaswamy Stadium,16 March 2010
114,Robin Uthappa,50,22,227.27,4,4,KKR,M. Chinnaswamy Stadium,10 April 2010
115,Adam Gilchrist,38,17,223.52,4,3,CSK,Chidambaram,14 March 2010
116,Murali Vijay,78,39,200,4,6,RCB,Chidambaram,31 March 2010
117,Manvinder Bisla,35,18,194.44,4,2,RR,IS Bindra Stadium,24 March 2010
118,Naman Ojha,27,14,192.85,4,1,DC,Arun Jaitley Stadium,31 March 2010
119,David Warner,57,33,172.72,4,4,DEC,Barabati Stadium,21 March 2010
120,MS Dhoni,31,18,172.22,4,0,MI,Chidambaram,06 April 2010
121,Naman Ojha,24,14,171.42,4,1,DC,Narendra Modi Stadium,15 March 2010
122,Adam Gilchrist,24,14,171.42,4,1,DC,Barabati Stadium,21 March 2010
123,Dinesh Karthik,46,27,170.37,4,2,DEC,Barabati Stadium,21 March 2010
124,Matthew Hayden,20,12,166.66,4,0,MI,Brabourne Stadium,25 March 2010
125,Virat Kohli,58,35,165.71,4,4,DEC,M. Chinnaswamy Stadium,08 April 2010
126,Virat Kohli,38,23,165.21,4,1,DC,M. Chinnaswamy Stadium,25 March 2010
127,Saurabh Tiwary,61,37,164.86,4,3,DC,Arun Jaitley Stadium,17 March 2010
128,Irfan Pathan,44,27,162.96,4,1,CSK,HPCA Stadium,18 April 2010
129,Virender Sehwag,26,16,162.5,4,0,MI,Arun Jaitley Stadium,17 March 2010
130,Virat Kohli,42,26,161.53,4,1,PBKS,IS Bindra Stadium,02 April 2010
131,Saurabh Tiwary,53,33,160.6,4,2,RR,Brabourne Stadium,13 March 2010
132,Virat Kohli,37,24,154.16,4,1,MI,M. Chinnaswamy Stadium,17 April 2010
133,Yuvraj Singh,43,28,153.57,4,2,CSK,Chidambaram,21 March 2010
134,Murali Vijay,42,28,150,4,2,RR,Narendra Modi Stadium,28 March 2010
135,Manvinder Bisla,20,14,142.85,4,0,RR,Sawai Mansingh Stadium,07 April 2010
136,Matthew Hayden,33,24,137.5,4,2,PBKS,Chidambaram,21 March 2010
137,Subramaniam Badrinath,30,22,136.36,4,0,MI,Chidambaram,06 April 2010
138,Manish Pandey,39,29,134.48,4,1,DC,M. Chinnaswamy Stadium,25 March 2010
139,Murali Vijay,50,40,125,4,2,KKR,Chidambaram,13 April 2010
140,Tirumalasetti Suman,55,44,125,4,2,CSK,Vidarbha Cricket Association Stadium,10 April 2010
141,Saurabh Tiwary,46,37,124.32,4,1,KKR,Eden Gardens,19 April 2010
142,Faiz Fazal,36,29,124.13,4,0,DEC,Vidarbha Cricket Association Stadium,05 April 2010
143,Suresh Raina,52,42,123.8,4,2,DEC,Vidarbha Cricket Association Stadium,10 April 2010
144,Adrian Barath,33,27,122.22,4,1,MI,IS Bindra Stadium,09 April 2010
145,Naman Ojha,44,37,118.91,4,1,PBKS,Sawai Mansingh Stadium,07 April 2010
146,Graeme Smith,26,22,118.18,4,0,MI,Brabourne Stadium,13 March 2010
147,Sourav Ganguly,42,36,116.66,4,2,MI,Eden Gardens,19 April 2010
148,Cheteshwar Pujara,29,25,116,4,0,RR,Narendra Modi Stadium,20 March 2010
149,Sachin Tendulkar,25,22,113.63,4,0,RCB,Brabourne Stadium,20 March 2010
150,Jacques Kallis,19,17,111.76,4,0,CSK,M. Chinnaswamy Stadium,23 March 2010
