POS,Player,Ov,Runs,Wkts,Maid,Dots,SR,Against,Venue,Match Date
46,Dimitri Mascarenhas,4,29,1,1,14,24,KKR,Newlands,23 April 2009
47,Lasith Malinga,4,32,1,0,14,24,PBKS,Supersport Park,12 May 2009
48,Anureet Singh,4,35,2,0,14,12,RR,Newlands,23 April 2009
49,Anil Kumble,3.1,5,5,1,13,3.8,RR,Newlands,18 April 2009
50,Pragyan Ojha,4,14,2,0,13,12,KKR,Newlands,19 April 2009
51,Lasith Malinga,4,15,3,0,13,8,CSK,Newlands,18 April 2009
52,JP Duminy,4,15,2,0,13,12,PBKS,Supersport Park,12 May 2009
53,Muttiah Muralitharan,4,15,1,0,13,24,RCB,New Wanderers Stadium,23 May 2009
54,RP Singh,4,17,2,0,13,12,RCB,Newlands,22 April 2009
55,Ishant Sharma,3,13,0,0,13,0,DEC,Newlands,19 April 2009
56,Ishant Sharma,3,13,0,0,13,0,DEC,Newlands,19 April 2009
57,Amit Mishra,4,19,3,0,13,8,DEC,Supersport Park,22 May 2009
58,Johan Botha,4,19,2,0,13,12,KKR,Kingsmead,20 May 2009
59,RP Singh,4,19,2,0,13,12,MI,Supersport Park,06 May 2009
60,Lasith Malinga,4,19,1,0,13,24,CSK,St George's Park,16 May 2009
61,Siddharth Trivedi,4,20,1,0,13,24,PBKS,Kingsmead,05 May 2009
62,Laxmi Ratan Shukla,4,20,0,0,13,0,RR,Kingsmead,20 May 2009
63,Dhawal Kulkarni,4,21,1,0,13,24,DEC,Supersport Park,06 May 2009
64,Yuvraj Singh,4,22,3,0,13,8,RCB,Kingsmead,01 May 2009
65,Munaf Patel,3.5,22,2,0,13,11.5,MI,Kingsmead,14 May 2009
66,Shanthakumaran Sreesanth,4,23,2,0,13,12,CSK,Kingsmead,20 May 2009
67,Munaf Patel,4,24,2,0,13,12,PBKS,Newlands,26 April 2009
68,Ishant Sharma,4,24,1,0,13,24,PBKS,Kingsmead,21 April 2009
69,Brett Lee,4,24,1,0,13,24,DEC,De Beers Diamond Oval,09 May 2009
70,Ishant Sharma,4,24,1,0,13,24,PBKS,Kingsmead,21 April 2009
71,Shane Harwood,4,25,2,0,13,12,DEC,St George's Park,02 May 2009
72,Praveen Kumar,4,27,2,0,13,12,PBKS,Kingsmead,01 May 2009
73,Dwayne Bravo,4,27,1,0,13,24,CSK,Newlands,18 April 2009
74,Ashok Dinda,4,29,1,0,13,24,CSK,Supersport Park,18 May 2009
75,Praveen Kumar,4,31,0,0,13,0,RR,Supersport Park,07 May 2009
76,Ryan Harris,4,34,1,1,13,24,RCB,New Wanderers Stadium,24 May 2009
77,Lasith Malinga,4,12,2,0,12,12,PBKS,Kingsmead,29 April 2009
78,Anil Kumble,4,16,4,0,12,6,DEC,New Wanderers Stadium,24 May 2009
79,Anil Kumble,4,16,2,0,12,12,KKR,Kingsmead,29 April 2009
80,Harbhajan Singh,4,17,4,0,12,6,DC,Supersport Park,21 May 2009
81,Jacques Kallis,4,18,2,1,12,12,CSK,Kingsmead,14 May 2009
82,Lakshmipathy Balaji,4,19,3,0,12,8,DC,Kingsmead,23 April 2009
83,Muttiah Muralitharan,4,19,0,0,12,0,MI,St George's Park,16 May 2009
84,Ryan Harris,4,20,2,0,12,12,KKR,New Wanderers Stadium,16 May 2009
85,Jacques Kallis,4,20,1,0,12,24,RR,Supersport Park,07 May 2009
86,Morne Morkel,4,20,0,0,12,0,RCB,Supersport Park,07 May 2009
87,Amit Mishra,4,20,0,0,12,0,MI,Buffalo Park,08 May 2009
88,Muttiah Muralitharan,4,22,2,0,12,12,RR,De Beers Diamond Oval,09 May 2009
89,Harmeet Singh Bansal,4,23,2,0,12,12,RCB,New Wanderers Stadium,24 May 2009
90,Anil Kumble,4,23,2,0,12,12,DEC,Supersport Park,21 May 2009
91,Ishant Sharma,4,23,0,0,12,0,DEC,New Wanderers Stadium,16 May 2009
92,Ishant Sharma,4,23,0,0,12,0,DEC,New Wanderers Stadium,16 May 2009
93,Shadab Jakati,4,24,4,0,12,6,DC,New Wanderers Stadium,02 May 2009
94,Dwayne Bravo,3.1,19,1,0,12,19,CSK,St George's Park,16 May 2009
95,Lasith Malinga,4,24,1,0,12,24,DEC,Supersport Park,06 May 2009
96,Harbhajan Singh,4,24,0,0,12,0,KKR,Buffalo Park,01 May 2009
97,Jacques Kallis,4,24,0,0,12,0,DEC,New Wanderers Stadium,24 May 2009
98,Jesse Ryder,4,24,0,0,12,0,PBKS,Kingsmead,01 May 2009
99,Anil Kumble,4,25,2,0,12,12,PBKS,Kingsmead,01 May 2009
100,Dwayne Bravo,4,27,1,0,12,24,RCB,St George's Park,10 May 2009
101,Yusuf Pathan,4,27,0,0,12,0,KKR,Newlands,23 April 2009
102,Piyush Chawla,4,30,2,0,12,12,RR,Kingsmead,05 May 2009
103,Ryan Harris,4,31,0,0,12,0,PBKS,New Wanderers Stadium,17 May 2009
104,Dillon du Preez,4,32,3,1,12,8,MI,New Wanderers Stadium,03 May 2009
105,Scott Styris,4,32,2,0,12,12,KKR,Newlands,19 April 2009
106,Yusuf Abdulla,4,36,4,1,12,6,RCB,Kingsmead,01 May 2009
107,Ravichandran Ashwin,4,13,2,0,11,12,PBKS,Kingsmead,20 May 2009
108,Tirumalasetti Suman,4,14,2,0,11,12,MI,Supersport Park,06 May 2009
109,Muttiah Muralitharan,3,11,2,0,11,9,DEC,Buffalo Park,04 May 2009
110,JP Duminy,4,15,1,0,11,24,DC,Buffalo Park,08 May 2009
111,RP Singh,4,16,1,0,11,24,RCB,New Wanderers Stadium,24 May 2009
112,Suresh Raina,4,17,2,0,11,12,PBKS,Kingsmead,20 May 2009
113,Muttiah Muralitharan,4,17,1,0,11,24,DEC,Kingsmead,27 April 2009
114,Jacques Kallis,4,17,1,0,11,24,DC,New Wanderers Stadium,19 May 2009
115,Piyush Chawla,4,19,1,0,11,24,RCB,Kingsmead,24 April 2009
116,Piyush Chawla,4,20,0,0,11,0,DEC,New Wanderers Stadium,17 May 2009
117,Amit Singh,3.3,19,1,0,11,21,KKR,Kingsmead,20 May 2009
118,Ishant Sharma,4,23,2,0,11,12,KKR,New Wanderers Stadium,10 May 2009
119,Ishant Sharma,4,23,2,0,11,12,DC,New Wanderers Stadium,10 May 2009
120,Ramesh Powar,4,23,1,0,11,24,MI,Kingsmead,29 April 2009
121,Jacques Kallis,4,23,0,0,11,0,MI,New Wanderers Stadium,03 May 2009
122,Sudeep Tyagi,3,18,2,0,11,9,DC,New Wanderers Stadium,02 May 2009
123,Dhawal Kulkarni,4,24,1,0,11,24,RCB,St George's Park,10 May 2009
124,Laxmi Ratan Shukla,4,25,3,0,11,8,MI,St George's Park,27 April 2009
125,Ryan Harris,4,25,0,0,11,0,MI,Supersport Park,06 May 2009
126,Ajit Agarkar,3,19,0,0,11,0,DC,New Wanderers Stadium,10 May 2009
127,Irfan Pathan,4,26,2,0,11,12,RR,Newlands,26 April 2009
128,Wilkin Mota,4,26,1,0,11,24,DEC,De Beers Diamond Oval,09 May 2009
129,Jacques Kallis,4,26,1,0,11,24,CSK,New Wanderers Stadium,23 May 2009
130,Abhishek Nayar,4,26,0,0,11,0,RCB,New Wanderers Stadium,03 May 2009
131,RP Singh,3,20,1,0,11,18,DC,Supersport Park,30 April 2009
132,Piyush Chawla,4,27,2,0,11,12,KKR,St George's Park,03 May 2009
133,Thilan Thushara,4,28,2,0,11,12,PBKS,Kingsmead,20 May 2009
134,Dimitri Mascarenhas,4,28,2,0,11,12,DC,Supersport Park,28 April 2009
135,Andrew Symonds,4,28,1,0,11,24,KKR,New Wanderers Stadium,16 May 2009
136,Lasith Malinga,4,28,1,0,11,24,RR,Kingsmead,14 May 2009
137,Dhawal Kulkarni,4,29,0,0,11,0,RR,Kingsmead,14 May 2009
138,Lasith Malinga,4,30,1,0,11,24,DC,Buffalo Park,08 May 2009
139,Yusuf Abdulla,4,31,4,0,11,6,RCB,Kingsmead,24 April 2009
140,Albie Morkel,4,31,1,0,11,24,MI,St George's Park,16 May 2009
141,Brett Lee,4,31,0,0,11,0,DEC,New Wanderers Stadium,17 May 2009
142,Albie Morkel,3,24,2,1,11,9,DEC,Buffalo Park,04 May 2009
143,Piyush Chawla,4,32,1,0,11,24,MI,Supersport Park,12 May 2009
144,RP Singh,4,33,2,0,11,12,DC,Supersport Park,22 May 2009
145,Vinay Kumar,4,33,2,0,11,12,KKR,Supersport Park,12 May 2009
146,Ishant Sharma,4,36,2,0,11,12,KKR,Newlands,23 April 2009
147,Ishant Sharma,4,36,2,0,11,12,RR,Newlands,23 April 2009
148,Munaf Patel,4,39,2,0,11,12,DC,OUTsurance Oval,17 May 2009
149,Jacques Kallis,4,40,0,0,11,0,KKR,Supersport Park,12 May 2009
150,Ishant Sharma,4,40,0,0,11,0,RCB,Supersport Park,12 May 2009
