POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date
69,Andrew Symonds,15,5,300,2,1,PBKS,Barabati Stadium,19 March 2010
70,Irfan Pathan,15,5,300,1,1,CSK,HPCA Stadium,18 April 2010
71,Yusuf Pathan,15,6,250,2,1,DEC,Narendra Modi Stadium,26 March 2010
72,Paul Collingwood,15,5,300,0,2,KKR,Arun Jaitley Stadium,29 March 2010
73,David Warner,15,5,300,2,1,KKR,Arun Jaitley Stadium,29 March 2010
74,Gautam Gambhir,15,5,300,2,1,KKR,Eden Gardens,07 April 2010
75,MS Dhoni,15,5,300,2,1,KKR,Eden Gardens,16 March 2010
76,Sourav Ganguly,15,6,250,1,1,PBKS,Eden Gardens,04 April 2010
77,Dinesh Karthik,15,4,375,0,2,RR,Arun Jaitley Stadium,31 March 2010
78,Gautam Gambhir,15,5,300,2,0,PBKS,IS Bindra Stadium,13 March 2010
79,Adam Gilchrist,15,5,300,2,1,RR,Vidarbha Cricket Association Stadium,05 April 2010
80,Manvinder Bisla,15,6,250,2,1,RCB,M. Chinnaswamy Stadium,16 March 2010
81,Mahela Jayawardena,15,5,300,3,0,KKR,Eden Gardens,04 April 2010
82,Rahul Dravid,15,6,250,3,0,KKR,M. Chinnaswamy Stadium,10 April 2010
83,Robin Uthappa,14,4,350,2,1,KKR,M. Chinnaswamy Stadium,10 April 2010
84,Naman Ojha,14,5,280,3,0,CSK,Chidambaram,03 April 2010
85,Abhishek Raut,14,5,280,1,1,RCB,Sawai Mansingh Stadium,14 April 2010
86,Rahul Dravid,14,4,350,0,2,KKR,M. Chinnaswamy Stadium,10 April 2010
87,Virender Sehwag,14,6,233.33,2,1,RCB,Arun Jaitley Stadium,04 April 2010
88,Suresh Raina,14,4,350,3,0,KKR,Chidambaram,13 April 2010
89,Murali Vijay,14,5,280,2,1,RR,Chidambaram,03 April 2010
90,Adam Gilchrist,14,6,233.33,2,1,CSK,Chidambaram,14 March 2010
91,Yuvraj Singh,14,4,350,0,2,KKR,Eden Gardens,04 April 2010
92,Chris Gayle,14,4,350,0,2,PBKS,Eden Gardens,04 April 2010
93,Mahela Jayawardena,14,4,350,2,1,KKR,Eden Gardens,04 April 2010
94,Ambati Rayudu,14,4,350,2,1,RR,Brabourne Stadium,13 March 2010
95,Naman Ojha,14,5,280,2,1,DC,Narendra Modi Stadium,15 March 2010
96,Chris Gayle,14,4,350,2,1,MI,Brabourne Stadium,22 March 2010
97,Manoj Tiwary,14,4,350,2,1,RCB,Eden Gardens,14 March 2010
98,Kumar Sangakkara,14,5,280,3,0,RR,IS Bindra Stadium,24 March 2010
99,Adam Voges,14,5,280,0,2,KKR,Narendra Modi Stadium,20 March 2010
100,Kieron Pollard,14,6,233.33,2,0,DEC,Brabourne Stadium,03 April 2010
101,Murali Vijay,14,4,350,0,2,RCB,Chidambaram,31 March 2010
102,Yusuf Pathan,14,5,280,0,2,DC,Arun Jaitley Stadium,31 March 2010
103,Michael Lumb,14,6,233.33,3,0,CSK,Chidambaram,03 April 2010
104,Herschelle Gibbs,14,6,233.33,2,1,DC,Barabati Stadium,21 March 2010
105,Chris Gayle,14,3,466.66,2,1,RCB,M. Chinnaswamy Stadium,10 April 2010
106,Mohnish Mishra,14,5,280,2,1,CSK,Vidarbha Cricket Association Stadium,10 April 2010
107,Ambati Rayudu,14,4,350,0,2,RCB,M. Chinnaswamy Stadium,17 April 2010
108,Rohit Sharma,14,5,280,3,0,RR,Vidarbha Cricket Association Stadium,05 April 2010
109,Adam Gilchrist,14,4,350,2,1,RCB,M. Chinnaswamy Stadium,08 April 2010
110,Saurabh Tiwary,14,6,233.33,0,2,DEC,Brabourne Stadium,03 April 2010
111,Rohit Sharma,14,5,280,1,1,MI,DY Patil Stadium,28 March 2010
112,Virender Sehwag,14,5,280,1,1,CSK,Arun Jaitley Stadium,19 March 2010
113,Chris Gayle,14,5,280,2,1,DC,Eden Gardens,07 April 2010
114,Yusuf Pathan,14,4,350,0,2,DEC,Narendra Modi Stadium,26 March 2010
115,Graeme Smith,14,6,233.33,3,0,MI,Brabourne Stadium,13 March 2010
116,Chris Gayle,14,7,200,3,0,PBKS,IS Bindra Stadium,27 March 2010
117,Shikhar Dhawan,13,6,216.66,0,2,CSK,Brabourne Stadium,25 March 2010
118,Harbhajan Singh,13,5,260,0,2,CSK,Chidambaram,06 April 2010
119,Faiz Fazal,13,6,216.66,3,0,KKR,Narendra Modi Stadium,20 March 2010
120,Laxmi Ratan Shukla,13,4,325,0,2,CSK,Chidambaram,13 April 2010
121,David Warner,13,6,216.66,0,1,RCB,M. Chinnaswamy Stadium,25 March 2010
122,Murali Vijay,13,5,260,1,1,DC,Arun Jaitley Stadium,19 March 2010
123,Matthew Hayden,13,5,260,1,1,RR,Chidambaram,03 April 2010
124,Murali Vijay,13,4,325,0,2,RR,Chidambaram,03 April 2010
125,Andrew Symonds,13,6,216.66,3,0,RR,Narendra Modi Stadium,26 March 2010
126,Andrew Symonds,13,4,325,1,1,RCB,M. Chinnaswamy Stadium,08 April 2010
127,Jacques Kallis,13,4,325,1,1,KKR,Eden Gardens,14 March 2010
128,Dinesh Karthik,13,5,260,3,0,RR,Arun Jaitley Stadium,31 March 2010
129,Murali Vijay,13,6,216.66,1,1,DEC,DY Patil Stadium,22 April 2010
130,Mohnish Mishra,13,5,260,1,1,DC,Arun Jaitley Stadium,18 April 2010
131,Rohit Sharma,13,4,325,3,0,RCB,Vidarbha Cricket Association Stadium,12 April 2010
132,Rajat Bhatia,13,3,433.33,0,2,CSK,Arun Jaitley Stadium,19 March 2010
133,Rohit Sharma,13,5,260,0,2,DC,Barabati Stadium,21 March 2010
134,Shane Watson,13,5,260,1,1,KKR,Eden Gardens,17 April 2010
135,Cheteshwar Pujara,13,4,325,0,2,RCB,M. Chinnaswamy Stadium,10 April 2010
136,Virat Kohli,13,5,260,1,1,DEC,M. Chinnaswamy Stadium,08 April 2010
137,Sachin Tendulkar,13,6,216.66,0,1,CSK,Brabourne Stadium,25 March 2010
138,Kieron Pollard,13,5,260,1,1,DC,Brabourne Stadium,13 April 2010
139,Gautam Gambhir,13,5,260,3,0,PBKS,Arun Jaitley Stadium,11 April 2010
140,Andrew Symonds,13,5,260,3,0,KKR,Eden Gardens,01 April 2010
141,Ambati Rayudu,13,4,325,3,0,PBKS,IS Bindra Stadium,09 April 2010
142,Ravi Bopara,13,4,325,3,0,RCB,M. Chinnaswamy Stadium,16 March 2010
143,Shaun Marsh,13,3,433.33,0,2,CSK,HPCA Stadium,18 April 2010
144,Irfan Pathan,13,4,325,1,1,DEC,Barabati Stadium,19 March 2010
145,Yusuf Pathan,13,4,325,3,0,MI,Brabourne Stadium,13 March 2010
146,Andrew Symonds,13,5,260,0,2,DC,Arun Jaitley Stadium,18 April 2010
147,JP Duminy,13,4,325,3,0,DC,Brabourne Stadium,13 April 2010
148,Saurabh Tiwary,13,5,260,3,0,KKR,Brabourne Stadium,22 March 2010
149,Ryan Harris,13,4,325,1,1,CSK,DY Patil Stadium,22 April 2010
150,Sanath Jayasuriya,13,6,216.66,3,0,RR,Brabourne Stadium,13 March 2010
