POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date
62,MS Dhoni,17,5,340,2,1,PBKS,Chidambaram,06 April 2019
63,AB de Villiers,17,5,340,1,2,MI,M. Chinnaswamy Stadium,28 March 2019
64,Shikhar Dhawan,17,5,340,1,2,KKR,Eden Gardens,12 April 2019
65,Kieron Pollard,17,5,340,1,2,PBKS,Wankhede Stadium,10 April 2019
66,Prithvi Shaw,16,6,266.66,4,0,RCB,M. Chinnaswamy Stadium,07 April 2019
67,Quinton de Kock,16,5,320,2,1,DC,Wankhede Stadium,24 March 2019
68,Marcus Stoinis,16,4,400,2,1,KKR,M. Chinnaswamy Stadium,05 April 2019
69,Manish Pandey,16,5,320,2,1,MI,Wankhede Stadium,02 May 2019
70,Chris Gayle,16,6,266.66,4,0,DC,Arun Jaitley Stadium,20 April 2019
71,Moeen Ali,16,5,320,1,2,MI,Wankhede Stadium,15 April 2019
72,Faf du Plessis,16,6,266.66,4,0,KKR,Eden Gardens,14 April 2019
73,AB de Villiers,16,3,533.33,1,2,MI,M. Chinnaswamy Stadium,28 March 2019
74,Vijay Shankar,16,5,320,0,2,RR,Rajiv Gandhi Intl. Cricket Stadium,29 March 2019
75,Rishabh Pant,16,3,533.33,1,2,MI,Wankhede Stadium,24 March 2019
76,Kieron Pollard,16,5,320,1,2,PBKS,Wankhede Stadium,10 April 2019
77,Jonny Bairstow,16,6,266.66,2,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,31 March 2019
78,Prithvi Shaw,16,6,266.66,2,1,SRH,ACA-VDCA Stadium,08 May 2019
79,Quinton de Kock,16,4,400,1,2,KKR,Wankhede Stadium,05 May 2019
80,Quinton de Kock,16,6,266.66,2,1,RCB,Wankhede Stadium,15 April 2019
81,Chris Gayle,16,5,320,1,2,CSK,IS Bindra Stadium,05 May 2019
82,Ravindra Jadeja,15,5,300,3,0,KKR,Eden Gardens,14 April 2019
83,Rahul Tripathi,15,5,300,2,1,CSK,Chidambaram,31 March 2019
84,Andre Russell,15,5,300,0,2,DC,Eden Gardens,12 April 2019
85,Robin Uthappa,15,4,375,2,1,PBKS,IS Bindra Stadium,03 May 2019
86,Yuvraj Singh,15,4,375,2,1,DC,Wankhede Stadium,24 March 2019
87,Martin Guptill,15,4,375,1,1,RCB,M. Chinnaswamy Stadium,04 May 2019
88,KL Rahul,15,4,375,2,1,CSK,Chidambaram,06 April 2019
89,Rohit Sharma,15,5,300,2,1,RR,Wankhede Stadium,13 April 2019
90,Nitish Rana,15,4,375,2,1,PBKS,Eden Gardens,27 March 2019
91,Rishabh Pant,15,4,375,2,1,MI,Wankhede Stadium,24 March 2019
92,Shikhar Dhawan,15,6,250,2,1,RR,Sawai Mansingh Stadium,22 April 2019
93,Jonny Bairstow,15,4,375,0,2,RCB,Rajiv Gandhi Intl. Cricket Stadium,31 March 2019
94,Faf du Plessis,15,5,300,2,1,PBKS,Chidambaram,06 April 2019
95,Rohit Sharma,15,4,375,2,1,CSK,Chidambaram,26 April 2019
96,Hardik Pandya,15,5,300,1,1,RR,Sawai Mansingh Stadium,20 April 2019
97,Krunal Pandya,15,6,250,2,1,DC,Wankhede Stadium,24 March 2019
98,Nitish Rana,15,4,375,0,2,MI,Wankhede Stadium,05 May 2019
99,David Warner,15,5,300,1,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,31 March 2019
100,Prithvi Shaw,15,5,300,3,0,KKR,Arun Jaitley Stadium,30 March 2019
101,Virat Kohli,15,5,300,1,1,KKR,Eden Gardens,19 April 2019
102,Chris Lynn,14,6,233.33,2,1,CSK,Eden Gardens,14 April 2019
103,Parthiv Patel,14,5,280,3,0,DC,Arun Jaitley Stadium,28 April 2019
104,Kieron Pollard,14,3,466.66,0,2,PBKS,Wankhede Stadium,10 April 2019
105,Sarfaraz Khan,14,5,280,1,1,CSK,Chidambaram,06 April 2019
106,Dinesh Karthik,14,4,350,0,2,RR,Eden Gardens,25 April 2019
107,Shane Watson,14,4,350,0,2,DC,Arun Jaitley Stadium,26 March 2019
108,Suresh Raina,14,5,280,2,1,DC,Chidambaram,01 May 2019
109,Virat Kohli,14,4,350,0,2,DC,M. Chinnaswamy Stadium,07 April 2019
110,Andre Russell,14,5,280,0,2,PBKS,IS Bindra Stadium,03 May 2019
111,Shubman Gill,14,6,233.33,2,1,MI,Eden Gardens,28 April 2019
112,Yuvraj Singh,14,4,350,0,2,DC,Wankhede Stadium,24 March 2019
113,Kedar Jadhav,14,7,200,3,0,MI,Wankhede Stadium,03 April 2019
114,Gurkeerat Mann Singh,14,5,280,2,1,DC,Arun Jaitley Stadium,28 April 2019
115,Gurkeerat Mann Singh,14,5,280,3,0,SRH,M. Chinnaswamy Stadium,04 May 2019
116,Mayank Agarwal,14,5,280,1,1,RCB,M. Chinnaswamy Stadium,24 April 2019
117,Faf du Plessis,14,5,280,3,0,DC,ACA-VDCA Stadium,10 May 2019
118,Jonny Bairstow,14,4,350,0,2,RCB,Rajiv Gandhi Intl. Cricket Stadium,31 March 2019
119,Nicholas Pooran,14,5,280,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,29 April 2019
120,Axar Patel,14,4,350,0,2,SRH,Arun Jaitley Stadium,04 April 2019
121,Chris Gayle,14,5,280,2,1,MI,Wankhede Stadium,10 April 2019
122,Nitish Rana,14,6,233.33,2,1,SRH,Eden Gardens,24 March 2019
123,Sunil Narine,14,4,350,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,21 April 2019
124,Shane Watson,14,6,233.33,2,1,MI,Rajiv Gandhi Intl. Cricket Stadium,12 May 2019
125,Martin Guptill,14,4,350,0,2,DC,ACA-VDCA Stadium,08 May 2019
126,Hardik Pandya,14,4,350,0,2,KKR,Eden Gardens,28 April 2019
127,Chris Gayle,14,5,280,2,1,RR,Sawai Mansingh Stadium,25 March 2019
128,Wriddhiman Saha,14,5,280,3,0,RCB,M. Chinnaswamy Stadium,04 May 2019
129,Jos Buttler,14,4,350,0,2,MI,Wankhede Stadium,13 April 2019
130,Nitish Rana,14,6,233.33,1,1,RCB,M. Chinnaswamy Stadium,05 April 2019
131,MS Dhoni,14,5,280,0,2,MI,Chidambaram,07 May 2019
132,Faf du Plessis,14,6,233.33,2,1,MI,Rajiv Gandhi Intl. Cricket Stadium,12 May 2019
133,AB de Villiers,14,4,350,0,2,KKR,M. Chinnaswamy Stadium,05 April 2019
134,Andre Russell,14,5,280,2,1,CSK,Chidambaram,09 April 2019
135,Deepak Hooda,14,3,466.66,2,1,PBKS,IS Bindra Stadium,08 April 2019
136,Chris Gayle,14,4,350,0,2,DC,Arun Jaitley Stadium,20 April 2019
137,Ben Stokes,13,5,260,0,1,CSK,Chidambaram,31 March 2019
138,Nitish Rana,13,3,433.33,0,2,PBKS,Eden Gardens,27 March 2019
139,Robin Uthappa,13,4,325,0,2,RR,Sawai Mansingh Stadium,07 April 2019
140,Hardik Pandya,13,4,325,0,2,RCB,M. Chinnaswamy Stadium,28 March 2019
141,David Warner,13,4,325,3,0,CSK,Rajiv Gandhi Intl. Cricket Stadium,17 April 2019
142,Ben Stokes,13,4,325,3,0,SRH,Rajiv Gandhi Intl. Cricket Stadium,29 March 2019
143,Virat Kohli,13,6,216.66,3,0,KKR,M. Chinnaswamy Stadium,05 April 2019
144,Shikhar Dhawan,13,6,216.66,3,0,CSK,ACA-VDCA Stadium,10 May 2019
145,Rohit Sharma,13,4,325,0,2,CSK,Chidambaram,26 April 2019
146,Parthiv Patel,13,5,260,3,0,RR,Sawai Mansingh Stadium,02 April 2019
147,Jonny Bairstow,13,4,325,0,2,CSK,Rajiv Gandhi Intl. Cricket Stadium,17 April 2019
148,Sam Curran,13,4,325,1,1,KKR,IS Bindra Stadium,03 May 2019
149,KL Rahul,13,3,433.33,0,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,29 April 2019
150,Sanju Samson,13,5,260,2,0,SRH,Sawai Mansingh Stadium,27 April 2019
